DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
112,German Account,US,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
DE-1231,German Account,EUR,12345
AE-1231,,USD,12345
GE-1231,German Account,,12345
GE-1232,121,EUR,10.89
DE-1231,German Account,EUR,12345
